tv_ad_spend_usd,digital_ad_spend_usd,print_ad_spend_usd,radio_ad_spend_usd,product_category,season,promotion_budget_usd,sales_team_size,market_share_percent,competitor_activity,economic_conditions,distribution_coverage,product_launch_year,revenue_usd
62539.94472276628,36898.17433192409,3410.754647358263,12828.98546539456,Electronics,Winter,7126.9105604791275,25.0,11.463876926104888,High,Recession,International,2010.0,1048666.1683090911
25598.856082204016,13936.299217233762,20973.632206071845,6178.585522615255,Electronics,Spring,,9.0,4.646642624853318,Medium,Growth,National,2016.0,1707439.5153650346
9788.510471819816,77250.36498195448,20252.224437195437,7518.373381474402,Beauty,Summer,6411.633792774196,43.0,,Medium,Recession,National,2019.0,1515718.7774352385
86382.7513143724,16523.428992508125,8522.670637495841,5803.338239185599,Home Goods,Fall,14707.039713826896,47.0,13.184413102029163,Medium,Growth,National,2011.0,962138.9941409259
6926.868876104085,59448.49352771792,2654.1068507678638,8429.910884634523,Sports,Spring,4417.560153618861,37.0,25.147228351928423,Low,Stable,Regional,2021.0,2067037.554869826
67041.7858085164,3778.7754363634685,13670.246948754158,5780.03222507889,Electronics,Winter,31245.55824080773,33.0,16.07663837019294,Low,Growth,National,2018.0,257787.8706257361
75834.6825115514,45564.85572287283,21166.68136047776,1567.103787496516,Electronics,,21996.82110773786,19.0,15.482683872260967,Medium,Growth,Regional,2017.0,1672479.5199739116
88856.41197408835,6653.386816634941,14224.994061099438,13038.497491444185,Beauty,Winter,8783.118079243584,23.0,16.461966262830117,,Growth,National,2020.0,2809670.187108718
,8551.423586894645,10413.929596101048,4443.508906242571,Beauty,Spring,14249.931933289934,45.0,22.39573291448727,Medium,Recession,Regional,2018.0,4048715.968729342
,41719.738409983285,11489.877876747063,,Beauty,Summer,43164.5591577188,,16.169047621765532,Medium,,Regional,2016.0,
,36047.404628227174,21189.11595006431,11769.633388182941,,Summer,27335.0473246421,30.0,29.384024563982575,Medium,Growth,Regional,2016.0,506861.24053149694
78875.52278902916,8564.865202628658,25019.97241124642,,Sports,Fall,36901.58063418577,12.0,9.884837177894811,Medium,Stable,Regional,2018.0,4258267.7481323555
33307.41126541785,39060.72778343894,11947.680795386173,16731.433686548033,Beauty,Spring,26762.72720224743,34.0,16.129574459376062,High,Recession,National,2010.0,4746114.312025959
99230.2014484649,47342.076429176304,27096.01883955599,8703.325141813839,Sports,Spring,5143.629212414858,,25.283913025478373,Medium,Stable,Regional,2019.0,349850.83542419353
60501.22350262927,11331.060474993617,23311.602091351586,10970.436519563596,Apparel,,45812.43687759255,12.0,6.49439038299977,Medium,Stable,National,2019.0,3965446.2638582666
67426.39144122283,69026.78309556359,14259.262397252593,11968.863034538992,Home Goods,Fall,33798.38522462328,32.0,6.938846479783868,High,Recession,National,2021.0,3748169.404640615
72689.14281665272,6426.218069017267,3996.152625777487,9157.3700976622,Home Goods,Summer,44880.19469375663,32.0,9.559496421464905,Medium,Stable,Regional,2019.0,4282780.751495528
75319.1190745357,36047.76809363093,20335.93469523729,7372.201845624387,Sports,Summer,1517.838349185119,46.0,11.821092949065747,Medium,Growth,National,,1638795.445083625
25947.723808383234,5060.198249132829,5712.547293831335,9519.648844529875,Apparel,Spring,759.9325349466058,25.0,17.117126216431696,High,Recession,National,2021.0,2790134.366493875
,,24537.32555757857,10970.959377699488,Home Goods,Winter,40814.82705466028,6.0,5.3528105837172095,High,Growth,International,2013.0,3519277.8819165616
28659.737791546733,36227.35443823118,7628.566895516341,11374.443595206038,Home Goods,Winter,40591.76463034274,10.0,15.586121988881295,Medium,Stable,Regional,2022.0,1528303.7143020271
86770.14607538622,11874.371730825018,9081.56518778664,12830.626448371053,Beauty,Winter,13430.351096737819,20.0,13.093336810090161,High,Recession,National,2022.0,141280.78246756786
40445.14858694612,4512.120455806714,17274.505094633594,11894.786439710297,Apparel,Fall,,22.0,24.49474136004528,Low,Stable,Regional,2018.0,4286239.167389312
77077.62516857976,76269.68668135084,24757.9887416179,4428.287276494559,Electronics,Winter,40993.75966259316,22.0,20.53111366412685,,Recession,Regional,2015.0,4838703.901321824
,74036.40803485455,27123.07049884901,1040.5083735156259,Home Goods,Spring,8857.69330309068,11.0,5.307553134364978,,Stable,International,2022.0,4895665.955733123
60841.968936890815,7300.937626891109,22579.53344454349,11029.120427371816,Apparel,Winter,15675.72537124738,35.0,10.965883221907129,Low,,International,2015.0,1260606.3104633265
37313.507353207446,67100.75119860562,27088.055475814945,7249.036266358338,Home Goods,Summer,7266.664031296372,23.0,21.959130444979202,Medium,Stable,International,2022.0,2100480.6151589267
11109.003770194042,11739.355923924946,22630.19114891156,7726.301547617035,Home Goods,Fall,36300.09095594732,48.0,13.344897261417803,High,Stable,National,2022.0,335944.1724931615
14418.675509630426,69029.96288173573,22999.182896815513,18259.737189586103,Home Goods,Fall,37768.61128659152,40.0,7.410321487153434,Medium,Growth,Regional,2022.0,4285163.418809063
59908.17864451484,33222.03466647197,,,Apparel,Spring,49642.189393279645,8.0,25.907993524101315,Medium,Recession,National,2015.0,2071530.8766256522
38409.5225675473,44938.41558895392,4383.081515348653,1048.9758021247717,Home Goods,Winter,44594.98702217771,,2.715908639936532,Low,Recession,International,2016.0,1370510.8748939312
78092.89601192785,45330.3669634598,4439.4164475466205,14509.454003975756,Home Goods,Summer,34822.64223502797,44.0,,Low,Recession,International,2020.0,803719.5945432726
7933.366661391126,30762.386686222737,,7820.834455973869,Beauty,Summer,1231.697415075994,9.0,,Low,,Regional,2022.0,1946769.0570256687
75017.08309385988,35351.03567774383,9026.896671820075,13926.939047047397,Home Goods,,33507.90748435681,43.0,,Medium,Growth,Regional,2018.0,3846431.843661996
15904.646249485724,14141.244474283541,16006.589718810686,11654.281425485557,Apparel,Winter,46968.01452773304,29.0,24.04116705832333,High,Recession,Regional,2011.0,1262733.6963191673
5753.626505428068,56231.31275029959,7061.7625605517405,809.598066325737,Sports,Summer,2539.5160862266507,,16.857048747486466,Low,Stable,,2016.0,4258532.645119598
45273.30946687237,53627.524899710275,16923.498774779007,19503.12932787431,Electronics,Fall,33956.17905247779,,25.150719663633158,Medium,Growth,Regional,2010.0,4349683.722433365
72371.34115675956,,14136.26083961646,12066.0808833808,Apparel,Fall,28512.464845076287,,23.915643769672975,High,Stable,National,2021.0,2764029.6431216337
31909.533204690688,79869.35616825505,14886.954565534623,11139.73769794114,Home Goods,Spring,,18.0,2.624297293751852,High,Stable,International,2013.0,2296370.74580505
32402.89131172649,8906.505717856557,6904.759787380046,1074.357791186979,Beauty,Winter,48119.179020534284,36.0,5.2891635753990895,High,Stable,National,2012.0,3132996.812869164
25874.43785646801,72984.47302622932,,7554.7947050575485,Electronics,Winter,42852.78659940119,22.0,6.800694805646665,Medium,Recession,National,2014.0,1778138.8491511466
98539.63630895603,10720.892721402059,2156.5288481768853,16001.482608198108,Sports,Fall,30637.01153920434,8.0,3.172384064276551,Low,Growth,National,2018.0,202567.18777240822
39058.15066712978,29886.06732864795,23597.024437055643,10464.101683779065,,Winter,6886.213592028601,31.0,5.843961154019624,High,Stable,International,2013.0,3390782.1695390986
64147.500090328205,39201.59612265244,5157.0113694857455,17555.71749132109,Apparel,Fall,2022.9620953564674,12.0,7.535265786298912,High,Growth,National,2012.0,4026071.6925991415
80418.24808642182,39303.182649712784,,,Apparel,Summer,36053.35843310861,46.0,23.109658296991377,Medium,Recession,Regional,2019.0,
89433.66430576808,63388.48461485367,19739.771881147935,11283.853648533299,Home Goods,Winter,,37.0,12.712058223584208,High,Recession,International,2011.0,117214.31229098242
92295.59497095695,56722.25382788368,12108.057977278286,11762.710008448521,Beauty,Summer,31371.62463851781,38.0,7.2098575697154725,High,Recession,National,2022.0,3237767.6863214676
98528.87379003002,18518.279914480216,10169.945160291616,2039.4273842005102,Beauty,Fall,,36.0,4.489059448791913,High,Growth,National,2013.0,2074961.6858518592
36102.371725263845,25076.36802304988,19954.186964390126,9520.47683074165,Sports,,27771.898880462402,32.0,18.193100657523733,Low,Recession,Regional,2012.0,1192977.5358366326
11372.274503877497,79539.31503338434,9009.274216060077,4793.98698057427,Beauty,,15581.869678398458,22.0,2.554069120906323,Medium,Recession,International,2022.0,1422426.2650622365
77398.36338646465,14077.461685495726,,17211.82904276966,Beauty,Spring,27114.652778382453,26.0,27.26531420979342,Low,Recession,International,2022.0,4423562.538153852
84438.51374007363,10095.86240397512,14814.739916202514,17659.09981411252,Apparel,Fall,31239.626668751403,40.0,16.805092834348578,Low,Growth,National,2011.0,3481951.6276799073
32006.181211376792,77328.87974345846,27700.264606587716,17593.82191898336,Sports,Fall,5783.292145917074,18.0,8.728829740189717,Medium,Recession,Regional,2016.0,2012214.0394741388
21213.994824173526,66239.13262416204,18535.17580372321,,Electronics,Fall,21274.710118279672,18.0,9.754257685330144,Low,Growth,Regional,2021.0,1494216.5959875744
34944.2126851893,62788.835401255936,2060.793766893398,,Electronics,Summer,49447.050278054274,42.0,3.0800028836183393,Medium,Growth,Regional,2010.0,2523358.3599008336
66098.34255366746,,29575.95814112779,2630.0365468133764,Home Goods,Spring,16811.750323892666,8.0,17.91205704003416,Low,Growth,National,2010.0,4401235.9132343065
16597.75854716685,25211.075376425604,23563.981849591393,19095.697061510593,Beauty,Winter,31521.758757734275,49.0,27.894128457634363,Low,Stable,National,,364021.508166436
,47684.89951364774,21773.65462638001,3027.9442224678355,Electronics,Summer,36136.4317809156,9.0,11.695800623246518,Low,Recession,International,2014.0,2604787.9291900955
75001.73519686627,74739.54858327135,7856.671625049119,6157.8368994475095,Sports,Summer,37798.59475102546,6.0,13.179157055017258,Medium,Stable,National,2011.0,4595277.828700152
94236.9256173561,66971.04037628754,5871.834068436164,2551.819891772112,Apparel,Spring,16770.76015736925,10.0,25.506899403028527,,Stable,International,2010.0,2418771.7862196625
70547.17773519919,35615.283752984156,11630.00395991221,10999.877589907024,Beauty,Summer,12419.316584918344,26.0,22.497588398997458,Medium,Recession,National,2017.0,4128811.6892308565
39550.209417739985,44722.8749562316,8799.382052208952,18403.96426805166,Electronics,Fall,23290.254418848162,19.0,29.730489610995328,High,Growth,International,,1286110.9480616208
39137.729527631396,13624.014553810457,8051.129759040759,11296.846044235179,Electronics,Winter,2457.8676573750513,31.0,10.62617273728006,High,Growth,Regional,2015.0,2195975.955335768
31211.213306484577,55002.19345217962,6626.096215675008,11172.128391779626,Apparel,Winter,23048.83132835864,40.0,9.1472198825413,Low,Recession,National,2019.0,4677033.15575059
56411.93602524293,67951.5372060406,7304.42094864935,667.9189425000759,Sports,Summer,1752.9611652659705,38.0,1.1181777986284394,High,Growth,National,2015.0,1477157.6981737055
8283.897704497049,40679.603515611336,23881.165582471065,14698.445178830125,Electronics,Winter,13349.287692711297,25.0,3.885653209723504,High,Stable,International,2019.0,1192698.425834614
88239.64339900567,75863.29998979435,23847.888343852883,18467.689707319354,Apparel,Winter,9463.085377250352,16.0,3.857700498280962,Medium,Stable,National,2017.0,2958481.7683848697
84766.09036470615,64457.00688608429,4325.445220213231,15400.897572298281,Home Goods,Fall,25565.89567866624,34.0,25.99329513614184,Low,Growth,National,2021.0,3590538.940237912
,51121.65097764025,24587.5051106971,3381.4595180995952,Electronics,,4125.328459036048,48.0,23.290695611513,Medium,Recession,National,2014.0,3123402.6995351925
9409.071463311477,60296.00630721932,,17936.757954401215,Apparel,Fall,28490.535524680894,42.0,25.340574235307727,Low,Stable,National,2016.0,3814042.694259954
52866.46627672728,73009.33367362297,14769.3051118441,15934.733214511061,Electronics,Spring,21809.801316781053,7.0,13.79274989982791,Low,Growth,Regional,2010.0,4637082.047089165
67955.94386129058,53636.13388879829,25126.900734582996,18647.750983277252,Home Goods,Summer,4696.751839368923,27.0,2.222708562378248,High,Recession,International,2016.0,2452216.7020596913
82991.42833817504,6535.007692292545,14032.455531087371,6881.9843191700365,Home Goods,Summer,25128.37714272878,14.0,17.454245102704135,High,Stable,,2018.0,2543959.8262848337
31627.64899890049,44556.583304387044,13761.24560245077,17079.62164994659,Sports,Winter,44485.02704756493,13.0,16.622743518770104,High,Recession,International,2010.0,2276761.676985064
77706.70206390698,79521.97993700583,18392.306138942273,9446.658900631675,Home Goods,Fall,26050.93818509388,26.0,24.850761430455904,High,Recession,International,2010.0,3676570.9366010567
55760.516201296414,56293.00368556391,,1505.9902303673398,Sports,Winter,8131.912524999413,45.0,2.645422196087038,High,Growth,National,2014.0,2292401.4937160634
20661.253352619504,15125.4052768019,25350.011170200734,5210.422459121972,Sports,,31483.048809683278,19.0,12.818327881953142,Low,Stable,Regional,2019.0,1088161.297857
13701.242768991773,53210.97917596866,29068.64491463767,12758.228714009043,,Spring,49830.504582696936,6.0,22.922097591627963,High,Stable,National,2013.0,2938499.226018101
25777.83944370118,40411.16650937652,6420.592178458535,17362.60988743267,Home Goods,Spring,637.2567511645277,26.0,,Low,Growth,International,2020.0,688664.4705584354
94065.11983406414,20632.6906862817,3922.469091484988,8793.830787490615,Apparel,Summer,45346.814656581344,36.0,24.68183651190376,Medium,Stable,National,2020.0,4641247.471607298
26648.42214244304,33524.084786736,18346.930322888755,3281.0586167845913,Home Goods,Summer,22700.709509294797,21.0,7.88840002526619,Low,Growth,Regional,2012.0,4532274.555795021
11373.108878659434,,,2487.739895528584,Beauty,Fall,41188.7810923518,40.0,16.92359057292476,High,Recession,International,2013.0,4980864.124690289
91180.35198088447,33501.03298765686,27867.3688029524,2762.837667704632,Beauty,Fall,361.1769145300758,25.0,24.199305861618537,Medium,Recession,International,2022.0,3275538.0634073867
54586.1343613828,75011.98270784761,24413.704127542384,14263.428455377447,Electronics,Spring,31005.233010552256,27.0,3.9358059850595106,Low,Stable,National,2013.0,3717935.9651894094
36307.03933189431,29532.913607925962,8189.092855967364,8628.889221956848,Apparel,,1421.2460650204762,7.0,20.933841348955195,High,Growth,Regional,2011.0,3471885.9565970832
16280.099446693104,43996.879339483094,21376.014278118284,14066.965122183807,Apparel,Fall,46986.016995449456,33.0,8.468376504129651,Low,Growth,Regional,2020.0,
22009.20586093452,7121.166796373922,17729.18784396347,6768.887668576025,,,12030.818605824084,16.0,10.645479920541865,High,Recession,International,2015.0,1512086.6538995095
30864.652445381755,,,15396.010538128769,,Summer,41163.91621198901,31.0,5.099476214708888,Medium,Stable,National,2019.0,2178511.111702257
74807.1203601892,43347.25148447348,23520.053860032367,10246.380344316314,Beauty,Summer,8148.817234000027,44.0,7.2597503392477405,,Growth,,2010.0,3440280.1141262464
73691.29871739552,18933.33083635093,8122.478902916642,11612.23674020893,Home Goods,Summer,30337.51686317098,28.0,18.631296828021956,Medium,Recession,Regional,2018.0,118349.77701011207
77424.69617952433,55262.63193621484,20273.466664428663,11758.260058510881,Home Goods,Summer,26631.761289821043,48.0,14.866229533470811,Low,Recession,International,2011.0,848963.0254301527
98440.35009750805,37196.81914048429,19638.856986660834,6462.669267237873,Home Goods,Spring,26496.984181929394,22.0,10.467303813689869,Medium,Stable,International,2016.0,2543445.8973530666
9381.621354390954,43543.55463330205,2793.457533390343,19931.89078027505,Sports,Fall,,,13.314534637290146,High,Stable,National,2021.0,607621.4404576465
99124.63746617343,65031.379016401144,13958.338664471848,,Electronics,Fall,,30.0,25.003873907213055,Low,Growth,Regional,2012.0,2558447.829673032
43834.26747583854,47324.10652287451,28355.319340731417,19763.907560700656,Electronics,Fall,17988.90922630988,44.0,19.671176396497128,Low,Stable,Regional,2022.0,3932058.7197418245
,18451.795217280032,16029.04837835174,17569.42025276824,Sports,Spring,,,16.026392322979333,Low,Growth,National,,3709078.415549563
42877.92143085785,12538.831448301551,27384.551284891186,5586.692256956738,Electronics,Spring,38939.89244204163,34.0,1.7229704596065376,Low,Recession,International,2017.0,1197816.4192653748
72663.48990193591,78708.05091639233,22248.453884054055,1590.2366056386195,Apparel,Winter,42359.77329094891,19.0,17.84373777010032,High,Stable,Regional,2012.0,1383012.0356562336
42938.0821059076,76793.80811039828,8240.620710736002,9421.786274700877,Sports,Summer,9613.156591751636,11.0,5.294846711089539,High,Growth,National,2019.0,1100053.178476055
51914.809714827534,50978.99845977917,16732.06517362986,,Sports,Spring,9286.529708245984,43.0,18.986095815236354,Medium,Recession,Regional,2018.0,4565191.624434897
,62279.96485532524,,1327.3735192630727,Apparel,Fall,29962.649513089655,35.0,12.307945216260888,Low,Recession,Regional,2014.0,4288956.12440764
16450.614968609967,48824.24285239112,7334.200256661746,13119.791945268275,Home Goods,Fall,44395.93135951769,9.0,13.211137708066069,High,Stable,International,2015.0,1043416.7271891688
83410.76658908819,68665.0842449321,26787.8037104398,8443.03569818601,Sports,Winter,27584.617018216722,10.0,21.366934823368855,Medium,Stable,International,2020.0,4389352.967786484
48195.54445037457,66722.12543048382,1225.7233168110492,9853.750905194265,Electronics,Summer,31179.119560184554,27.0,22.45603141849104,High,Growth,International,2011.0,3366584.8853618116
61729.75732227443,14410.376296027285,6058.8311809421975,4829.276391986031,Electronics,Fall,21205.576654407527,33.0,22.63817866786645,Medium,Stable,International,2011.0,3084373.268457201
16007.84196009073,57911.530998758535,3179.6987164904936,14865.357120415389,Sports,Fall,20590.576738849868,11.0,12.456271389330773,High,Recession,International,2015.0,4441724.1741508925
11859.750844825096,13247.080409036864,13357.448905903044,1283.4746318539142,Home Goods,Summer,17417.437983506716,29.0,16.006734713493152,Low,Recession,National,2021.0,3600009.9623981826
43229.85541816705,20530.053580016975,19605.471955597983,,Sports,Winter,13740.595343237123,46.0,22.460035790971336,Medium,Growth,Regional,2019.0,2903323.7019436215
55575.64361478003,54579.936537740425,7021.222832838747,2283.2681269345967,Beauty,,7810.926597755757,5.0,8.302604545730265,,Growth,International,2014.0,2177006.1069669025
12730.750357637135,,10310.222148467927,5393.885883112908,,Spring,40479.159105110695,25.0,26.091078530546888,Low,Recession,National,2019.0,1630070.8172281622
46359.61424565379,45639.87216577264,11352.353074879666,6582.447037621557,Home Goods,Summer,41485.689161969174,20.0,18.097101967578407,Low,Stable,Regional,2010.0,1431746.4699919596
27444.14384634887,,2186.6771858260563,10623.472789549272,Beauty,,27556.839505601045,46.0,6.761343465224034,Low,Growth,Regional,,2734079.3678736086
74481.62569120027,28469.524935405236,25676.919834810513,14223.280561335792,Sports,Winter,34666.35690502642,18.0,16.95940939288471,High,Stable,Regional,2015.0,1831266.0956373818
69826.58236932343,,11917.210760838121,8658.867503521222,Apparel,Winter,36004.30631865194,45.0,26.023670508815552,Medium,Recession,International,2013.0,158258.076197245
80589.63439159325,23572.19612417779,,1283.504078237765,Electronics,Fall,,5.0,9.635827994885547,High,Recession,International,2014.0,2551477.1666662926
99642.60527377472,36556.31024585305,10140.753429540991,13418.34890092296,,Fall,,25.0,2.7335681884243686,High,,International,,3272904.4360642103
71079.6755433603,12565.488942571546,21577.57848727095,13118.735574731765,,Fall,2903.2283473514885,37.0,6.055710966736864,Medium,Growth,International,2022.0,3394012.5377565417
47920.12817622891,37225.82009446094,22182.537089206406,8824.866899619668,Sports,Winter,40353.96668085846,38.0,1.7126703481934968,Medium,Growth,International,2015.0,
64618.616304036754,,8342.1915332091,10405.406050295796,Sports,Fall,27252.72326404256,19.0,5.7711773561132915,Low,Stable,International,2021.0,4463457.491759635
,69106.69005877996,21666.453636118247,14561.957905499205,Sports,Spring,38047.55720213225,27.0,11.237698467727947,Medium,Recession,National,2010.0,2142878.965993637
6270.532650479209,26496.879903640554,27430.204299218076,1417.136588866303,Apparel,Spring,11080.522443102363,19.0,10.78462679279249,Medium,Recession,,2011.0,4994440.496028957
21100.55360797954,64979.13842584035,1228.9003613594255,2248.3172090388944,Electronics,,6917.959529728412,25.0,28.973999842175928,,Growth,Regional,2018.0,4942450.398100412
36271.03899513146,75932.91346812277,12015.543960804722,18026.730241412242,Home Goods,Fall,40552.41618336476,47.0,5.907860947211218,Medium,Stable,International,2020.0,215931.6858319115
71313.68633470374,25804.842184613986,25035.87158733122,12372.500113434831,Apparel,Summer,8955.9013837122,31.0,28.822774084717576,Low,Recession,Regional,2014.0,3657270.358593662
41009.5616620166,70577.48471703705,27674.153223223195,15189.995080551966,Apparel,,9496.503778218723,48.0,8.958814918564563,Low,Stable,Regional,,4146410.6341312896
60055.60548505086,55005.03049554607,12593.170312853272,14714.285906445475,Beauty,Winter,29312.15993529528,45.0,6.225439327542193,,Growth,Regional,2012.0,2255673.928987086
12282.29157942763,,25850.627145137856,11814.99918078312,Electronics,Fall,25895.636138421403,32.0,26.161447516441555,Medium,Growth,International,2016.0,3265994.5535639864
31369.960332960254,67613.52317205141,25128.606946410287,4025.2295383933574,Beauty,Winter,10660.313317872811,34.0,14.033794150577931,,Recession,International,2011.0,2662549.9124990744
87196.33991515866,49062.87292482881,16771.911681850615,4065.9201412915227,Electronics,Summer,782.850404219737,21.0,7.832629846097574,,Recession,Regional,2012.0,1007309.8752914944
12929.057429998571,40243.808375305955,11384.410180337745,10842.792485105323,Beauty,,,26.0,21.951052806038753,Medium,Stable,National,2018.0,1972456.9503068498
47278.840535862764,19499.06797079433,21663.55079408242,18122.4766445894,Sports,Spring,31844.513564254634,47.0,5.496883466950579,Medium,Recession,National,2015.0,4653506.557446118
60960.64890355995,3246.8183330581182,2281.9512823980576,3764.2922136313023,Home Goods,Summer,13886.46837563865,47.0,,Low,Stable,International,2021.0,784927.9313738111
26302.036598707986,4060.51269737138,26399.482009421983,17424.42395437019,Home Goods,Winter,7492.72124369787,33.0,25.244853042472204,Medium,Growth,International,2021.0,
93008.22541237947,34989.38925696611,21385.01915496061,10324.319655382133,Home Goods,Winter,38508.861235523626,11.0,8.213822813365562,Medium,Growth,Regional,2018.0,1320663.5479736712
60884.98640721115,57860.44103635838,15928.800617872996,6955.459925856107,Apparel,Fall,21568.29924717816,33.0,8.381332223087135,Medium,Stable,International,2017.0,4361233.374683639
40326.828627846415,73096.47123815514,26148.37313432089,8706.86273381339,,Spring,10382.942004149303,31.0,20.024325448993103,High,Growth,Regional,2010.0,4169468.9208664517
8001.438652434737,76156.58785679174,1196.0727503105948,10917.709158171512,Home Goods,Winter,48939.046304389005,7.0,10.020915674373915,,Growth,,2013.0,2584698.9547975343
67815.01380159394,9544.777105643532,16390.4053837681,17291.8313220385,Sports,Fall,14759.342630064277,32.0,4.224313009993429,High,Stable,Regional,2010.0,4250664.538863609
34478.36839897907,47767.752234898086,2238.4782245584565,10950.339961069087,Electronics,Winter,,11.0,22.372491528238207,Medium,Recession,National,2013.0,3633160.2705336176
52435.41699724906,6425.6148581932475,28101.959856980586,12683.242395092604,Electronics,Winter,48338.29168860817,34.0,8.402730055873882,Medium,Stable,Regional,2015.0,4256596.890301757
84685.44153397364,29457.33041773092,1010.5238703899101,2438.7921730817725,Beauty,Summer,19686.027527912585,13.0,28.795080589854123,Medium,Growth,Regional,2022.0,458222.4799689061
65426.618132761905,70421.32076740146,16674.528937070114,14988.238651617809,Beauty,Fall,5333.78512804934,45.0,5.5842553178862495,High,Stable,National,2019.0,4182265.7869571503
49051.57236344173,55943.08804140581,6285.501219619679,4882.83129425755,Home Goods,Winter,22148.54047221272,34.0,21.964516769552574,Low,Stable,Regional,2016.0,804001.7652116865
45804.62364331691,39388.898492383254,9232.548250898226,17045.36790690167,Sports,Spring,26104.342118690984,43.0,1.892258473271815,High,Recession,Regional,2013.0,2699822.565906429
18187.081561516206,57898.07942615862,13019.783534108266,15970.901527392589,Sports,Fall,45632.818577551305,23.0,25.495828212813965,Low,Stable,Regional,2020.0,4788735.255637723
